Location,Mobile,Action,Date,Time,Points Awarded,Total Points,License Plate
OptSpot Car Wash - Main St,5550032146,CHECKIN,2026-05-03,17:51:30,10,275,CNJ7432
OptSpot Car Wash - Main St,5550269761,CHECKIN,2026-05-03,17:51:54,10,60,SAI4833
OptSpot Car Wash - Main St,5550799929,BONUS,2026-05-03,18:15:26,25,85,OLI3090
OptSpot Car Wash - Main St,5550121035,BONUS,2026-05-03,18:16:32,50,145,XTE4616
OptSpot Car Wash - Main St,5550222086,BONUS,2026-05-03,18:21:03,25,220,YTR5107
OptSpot Car Wash - Main St,5550577596,CHECKIN,2026-05-03,18:26:11,10,315,AKF1858
OptSpot Car Wash - Main St,5550577596,CHECKIN,2026-05-03,18:28:11,10,325,AKF1858
OptSpot Car Wash - Main St,5550317212,CHECKIN,2026-05-03,18:37:43,10,40,PZR0128
OptSpot Car Wash - Main St,5550247781,CHECKIN,2026-05-03,18:44:06,10,130,BDH6642
OptSpot Car Wash - Main St,5550840886,CHECKIN,2026-05-03,18:57:14,10,55,JQQ2240
OptSpot Car Wash - Main St,5550526986,CHECKIN,2026-05-03,19:12:35,10,10,QPP2804
OptSpot Car Wash - Main St,5550586072,REDEEM,2026-05-03,19:14:29,-50,0,JUV8624
OptSpot Car Wash - Main St,5550089083,CHECKIN,2026-05-03,19:25:34,10,60,WET0815
OptSpot Car Wash - Main St,5550197636,CHECKIN,2026-05-03,19:42:54,10,30,YSC6868
OptSpot Car Wash - Main St,5550339320,CHECKIN,2026-05-03,19:43:56,10,80,YAJ7319
OptSpot Car Wash - Main St,5550265618,CHECKIN,2026-05-03,19:46:49,10,10,AQH0783
OptSpot Car Wash - Main St,5550794139,CHECKIN,2026-05-03,20:01:55,10,150,NRF4054
OptSpot Car Wash - Main St,5550274492,CHECKIN,2026-05-03,20:13:31,10,20,USF4678
OptSpot Car Wash - Main St,5550577086,BONUS,2026-05-03,20:23:38,50,185,ZEQ7793
OptSpot Car Wash - Main St,5550098246,BONUS,2026-05-03,20:25:03,50,175,FNA3257
OptSpot Car Wash - Main St,5550190217,BONUS,2026-05-03,20:54:39,50,60,WOK2324
OptSpot Car Wash - Main St,5550209044,CHECKIN,2026-05-04,07:49:03,10,60,VQG7758
OptSpot Car Wash - Main St,5550959715,CHECKIN,2026-05-04,08:12:28,10,10,PQQ7606
OptSpot Car Wash - Main St,5550707160,BONUS,2026-05-04,08:21:02,25,325,TEW6643
OptSpot Car Wash - Main St,5550226895,CHECKIN,2026-05-04,09:37:15,10,30,THP8595
OptSpot Car Wash - Main St,5550032146,CHECKIN,2026-05-04,10:02:35,10,285,CNJ7432
OptSpot Car Wash - Main St,5550860408,CHECKIN,2026-05-04,10:19:41,10,200,ASV9501
OptSpot Car Wash - Main St,5550959715,CHECKIN,2026-05-04,10:26:35,10,20,PQQ7606
OptSpot Car Wash - Main St,5550007540,CHECKIN,2026-05-04,10:50:45,10,370,BQF0514
OptSpot Car Wash - Main St,5550813875,CHECKIN,2026-05-04,11:24:02,10,125,HHB6878
OptSpot Car Wash - Main St,5550104555,CHECKIN,2026-05-04,11:36:13,10,20,NLS6717
OptSpot Car Wash - Main St,5550053231,CHECKIN,2026-05-04,11:52:38,10,70,RNQ0860
OptSpot Car Wash - Main St,5550059653,CHECKIN,2026-05-04,11:55:30,10,30,JHQ1479
OptSpot Car Wash - Main St,5550197636,REDEEM,2026-05-04,12:35:09,-50,0,YSC6868
OptSpot Car Wash - Main St,5550098246,CHECKIN,2026-05-04,12:37:52,10,185,FNA3257
OptSpot Car Wash - Main St,5550456068,CHECKIN,2026-05-04,12:54:17,10,20,HZY1229
OptSpot Car Wash - Main St,5550707160,CHECKIN,2026-05-04,12:55:08,10,335,TEW6643
OptSpot Car Wash - Main St,5550577086,CHECKIN,2026-05-04,13:41:11,10,195,ZEQ7793
OptSpot Car Wash - Main St,5550339320,CHECKIN,2026-05-04,14:05:07,10,90,YAJ7319
OptSpot Car Wash - Main St,5550794139,BONUS,2026-05-04,14:44:09,50,200,NRF4054
OptSpot Car Wash - Main St,5550794139,CHECKIN,2026-05-04,14:52:31,10,210,NRF4054
OptSpot Car Wash - Main St,5550794139,CHECKIN,2026-05-04,15:01:34,10,220,NRF4054
OptSpot Car Wash - Main St,5550388162,CHECKIN,2026-05-04,15:06:26,10,130,JRS1169
OptSpot Car Wash - Main St,5550274492,CHECKIN,2026-05-04,15:29:42,10,30,USF4678
OptSpot Car Wash - Main St,5550121886,BONUS,2026-05-04,15:48:45,50,90,RSM8361
OptSpot Car Wash - Main St,5550665822,CHECKIN,2026-05-04,16:10:48,10,20,ESE6216
OptSpot Car Wash - Main St,5550209044,CHECKIN,2026-05-04,16:12:08,10,70,VQG7758
OptSpot Car Wash - Main St,5550383713,CHECKIN,2026-05-04,17:08:05,10,70,BBO5939
OptSpot Car Wash - Main St,5550317212,CHECKIN,2026-05-04,17:14:08,10,50,PZR0128
OptSpot Car Wash - Main St,5550456068,CHECKIN,2026-05-04,17:18:47,10,30,HZY1229
OptSpot Car Wash - Main St,5550794139,CHECKIN,2026-05-04,17:29:45,10,230,NRF4054
OptSpot Car Wash - Main St,5550130394,REFERRAL,2026-05-04,17:30:49,100,215,MHK4460
OptSpot Car Wash - Main St,5550160626,BONUS,2026-05-04,17:33:51,50,50,LZJ8998
OptSpot Car Wash - Main St,5550665905,CHECKIN,2026-05-04,17:35:48,10,140,YHQ8740
OptSpot Car Wash - Main St,5550306327,CHECKIN,2026-05-04,17:52:16,10,120,SDW8042
OptSpot Car Wash - Main St,5550799929,CHECKIN,2026-05-04,17:52:51,10,95,OLI3090
OptSpot Car Wash - Main St,5550161859,CHECKIN,2026-05-04,18:01:53,10,30,BUG6512
OptSpot Car Wash - Main St,5550089083,REDEEM,2026-05-04,18:23:22,-100,0,WET0815
OptSpot Car Wash - Main St,5550780879,CHECKIN,2026-05-04,18:28:36,10,30,MXJ2492
OptSpot Car Wash - Main St,5550386251,CHECKIN,2026-05-04,18:30:26,10,20,ICK5040
OptSpot Car Wash - Main St,5550089083,CHECKIN,2026-05-04,18:30:33,10,10,WET0815
OptSpot Car Wash - Main St,5550269761,CHECKIN,2026-05-04,18:51:11,10,70,SAI4833
OptSpot Car Wash - Main St,5550719425,CHECKIN,2026-05-04,18:58:46,10,40,CSL1323
OptSpot Car Wash - Main St,5550098246,CHECKIN,2026-05-04,19:07:33,10,195,FNA3257
OptSpot Car Wash - Main St,5550274492,CHECKIN,2026-05-04,20:52:29,10,40,USF4678
OptSpot Car Wash - Main St,5550799929,CHECKIN,2026-05-05,07:13:50,10,105,OLI3090
OptSpot Car Wash - Main St,5550791401,REDEEM,2026-05-05,07:32:01,-50,0,PUN8653
OptSpot Car Wash - Main St,5550921981,BONUS,2026-05-05,07:35:54,25,25,GHL8900
OptSpot Car Wash - Main St,5550791401,CHECKIN,2026-05-05,07:51:36,10,10,PUN8653
OptSpot Car Wash - Main St,5550455884,CHECKIN,2026-05-05,07:51:54,10,505,EAS4315
OptSpot Car Wash - Main St,5550472387,BONUS,2026-05-05,08:25:00,25,25,RMA4720
OptSpot Car Wash - Main St,5550515633,CHECKIN,2026-05-05,08:35:23,10,50,BQB2444
OptSpot Car Wash - Main St,5550247781,BONUS,2026-05-05,08:57:26,50,180,BDH6642
OptSpot Car Wash - Main St,5550831016,CHECKIN,2026-05-05,08:59:58,10,35,EEP6267
OptSpot Car Wash - Main St,5550296451,CHECKIN,2026-05-05,09:14:33,10,100,SLR4334
OptSpot Car Wash - Main St,5550964448,CHECKIN,2026-05-05,09:27:25,10,70,JLC7138
OptSpot Car Wash - Main St,5550791401,CHECKIN,2026-05-05,09:39:22,10,20,PUN8653
OptSpot Car Wash - Main St,5550349555,BONUS,2026-05-05,10:22:25,50,120,CRX5082
OptSpot Car Wash - Main St,5550791401,CHECKIN,2026-05-05,10:23:59,10,30,PUN8653
OptSpot Car Wash - Main St,5550794139,REFERRAL,2026-05-05,10:50:52,100,330,NRF4054
OptSpot Car Wash - Main St,5550436196,CHECKIN,2026-05-05,10:59:36,10,10,SII4176
OptSpot Car Wash - Main St,5550472387,BONUS,2026-05-05,11:11:09,50,75,RMA4720
OptSpot Car Wash - Main St,5550791401,CHECKIN,2026-05-05,11:11:11,10,40,PUN8653
OptSpot Car Wash - Main St,5550526195,CHECKIN,2026-05-05,11:31:10,10,10,UXW1020
OptSpot Car Wash - Main St,5550089083,CHECKIN,2026-05-05,11:38:07,10,20,WET0815
OptSpot Car Wash - Main St,5550010644,CHECKIN,2026-05-05,11:38:25,10,90,NEG6658
OptSpot Car Wash - Main St,5550797615,CHECKIN,2026-05-05,11:46:33,10,25,JOI7642
OptSpot Car Wash - Main St,5550959715,CHECKIN,2026-05-05,11:50:04,10,30,PQQ7606
OptSpot Car Wash - Main St,5550526195,CHECKIN,2026-05-05,11:59:41,10,20,UXW1020
OptSpot Car Wash - Main St,5550791401,BONUS,2026-05-05,12:16:49,25,65,PUN8653
OptSpot Car Wash - Main St,5550791401,CHECKIN,2026-05-05,12:22:40,10,75,PUN8653
OptSpot Car Wash - Main St,5550317212,CHECKIN,2026-05-05,12:30:33,10,60,PZR0128
OptSpot Car Wash - Main St,5550921981,CHECKIN,2026-05-05,12:33:56,10,35,GHL8900
OptSpot Car Wash - Main St,5550032146,CHECKIN,2026-05-05,12:45:27,10,295,CNJ7432
OptSpot Car Wash - Main St,5550456068,REDEEM,2026-05-05,13:20:13,-100,0,HZY1229
OptSpot Car Wash - Main St,5550296451,CHECKIN,2026-05-05,13:26:25,10,110,SLR4334
OptSpot Car Wash - Main St,5550317212,CHECKIN,2026-05-05,13:38:23,10,70,PZR0128
OptSpot Car Wash - Main St,5550052657,CHECKIN,2026-05-05,14:30:57,10,20,OXD2184
OptSpot Car Wash - Main St,5550247781,CHECKIN,2026-05-05,14:40:45,10,190,BDH6642
OptSpot Car Wash - Main St,5550799929,BONUS,2026-05-05,14:46:49,50,155,OLI3090
OptSpot Car Wash - Main St,5550139890,CHECKIN,2026-05-05,14:57:17,10,50,BOV2868
OptSpot Car Wash - Main St,5550526195,BONUS,2026-05-05,14:58:18,50,70,UXW1020
OptSpot Car Wash - Main St,5550190217,CHECKIN,2026-05-05,15:10:59,10,70,WOK2324
OptSpot Car Wash - Main St,5550526195,REFERRAL,2026-05-05,15:47:26,100,170,UXW1020
OptSpot Car Wash - Main St,5550472387,CHECKIN,2026-05-05,16:03:33,10,85,RMA4720
OptSpot Car Wash - Main St,5550139890,REDEEM,2026-05-05,16:10:58,-100,0,BOV2868
OptSpot Car Wash - Main St,5550799929,REDEEM,2026-05-05,16:11:49,-100,55,OLI3090
OptSpot Car Wash - Main St,5550813875,CHECKIN,2026-05-05,16:22:45,10,135,HHB6878
OptSpot Car Wash - Main St,5550692282,CHECKIN,2026-05-05,16:47:30,10,75,NKH9121
OptSpot Car Wash - Main St,5550430749,CHECKIN,2026-05-05,16:56:46,10,10,TVB5194
OptSpot Car Wash - Main St,5550794139,CHECKIN,2026-05-05,16:57:29,10,340,NRF4054
OptSpot Car Wash - Main St,5550472387,CHECKIN,2026-05-05,17:01:32,10,95,RMA4720
OptSpot Car Wash - Main St,5550144283,CHECKIN,2026-05-05,17:14:53,10,10,AXM2273
OptSpot Car Wash - Main St,5550077767,CHECKIN,2026-05-05,17:28:44,10,60,LRI9032
OptSpot Car Wash - Main St,5550010644,BONUS,2026-05-05,17:33:34,25,115,NEG6658
OptSpot Car Wash - Main St,5550791401,CHECKIN,2026-05-05,17:37:44,10,85,PUN8653
OptSpot Car Wash - Main St,5550450089,CHECKIN,2026-05-05,17:59:22,10,10,AJO3068
OptSpot Car Wash - Main St,5550799929,CHECKIN,2026-05-05,18:09:31,10,65,OLI3090
OptSpot Car Wash - Main St,5550700005,REFERRAL,2026-05-05,18:12:08,100,440,NOI7251
OptSpot Car Wash - Main St,5550791401,CHECKIN,2026-05-05,18:15:26,10,95,PUN8653
OptSpot Car Wash - Main St,5550190217,CHECKIN,2026-05-05,18:15:43,10,80,WOK2324
OptSpot Car Wash - Main St,5550263626,REDEEM,2026-05-05,18:21:51,-100,0,ZWA1876
OptSpot Car Wash - Main St,5550794139,CHECKIN,2026-05-05,18:33:31,10,350,NRF4054
OptSpot Car Wash - Main St,5550500149,CHECKIN,2026-05-05,18:35:36,10,60,AJT6865
OptSpot Car Wash - Main St,5550959715,BONUS,2026-05-05,18:35:36,50,80,PQQ7606
OptSpot Car Wash - Main St,5550526195,CHECKIN,2026-05-05,18:38:14,10,180,UXW1020
OptSpot Car Wash - Main St,5550758490,CHECKIN,2026-05-05,18:47:53,10,80,YOM7749
OptSpot Car Wash - Main St,5550526195,CHECKIN,2026-05-05,19:22:25,10,190,UXW1020
OptSpot Car Wash - Main St,5550472387,REDEEM,2026-05-05,19:26:37,-50,45,RMA4720
OptSpot Car Wash - Main St,5550472387,CHECKIN,2026-05-05,19:44:22,10,55,RMA4720
OptSpot Car Wash - Main St,5550251083,CHECKIN,2026-05-05,20:03:34,10,10,BWY1403
OptSpot Car Wash - Main St,5550526195,CHECKIN,2026-05-05,20:16:36,10,200,UXW1020
OptSpot Car Wash - Main St,5550089083,CHECKIN,2026-05-05,20:44:12,10,30,WET0815
OptSpot Car Wash - Main St,5550799929,CHECKIN,2026-05-05,20:45:35,10,75,OLI3090
